dataset,model,WQL,MASE,win_rate,n_valid_mase,n_series,elapsed_s,forecast_s,metric_s,vis_s
phimid_shnone_gpno_s01_c512h1024,chronos-2:autogluon/chronos-2,0.7970643218752099,0.828380171710317,0.744140625,1024,256,2.5,2.29,0.15,0.0
phimid_shnone_gpno_s01_c512h16,chronos-2:autogluon/chronos-2,0.5640032017843637,0.5243847386129528,0.994140625,1024,256,0.8,0.74,0.01,0.0
phimid_shnone_gpno_s01_c512h256,chronos-2:autogluon/chronos-2,0.6757538752513392,0.7001378813415866,0.869140625,1024,256,1.3,1.23,0.04,0.0
phimid_shnone_gpno_s01_c512h64,chronos-2:autogluon/chronos-2,0.5734510839091569,0.5644548590248383,0.974609375,1024,256,0.9,0.81,0.01,0.0
phimid_shnone_gpno_s02_c512h1024,chronos-2:autogluon/chronos-2,0.8111138151536523,0.854403531912149,0.71484375,1024,256,2.4,2.24,0.14,0.0
phimid_shnone_gpno_s02_c512h16,chronos-2:autogluon/chronos-2,0.5650658640175334,0.533069676138644,0.9912109375,1024,256,0.8,0.73,0.01,0.0
phimid_shnone_gpno_s02_c512h256,chronos-2:autogluon/chronos-2,0.6891401350606727,0.7231276792632513,0.84375,1024,256,1.3,1.24,0.04,0.0
phimid_shnone_gpno_s02_c512h64,chronos-2:autogluon/chronos-2,0.5751939255507974,0.5712907482981155,0.9736328125,1024,256,0.9,0.81,0.01,0.0
phimid_shnone_gpno_s03_c512h1024,chronos-2:autogluon/chronos-2,0.807924964159882,0.8511379392851001,0.73828125,1024,256,2.5,2.3,0.15,0.0
phimid_shnone_gpno_s03_c512h16,chronos-2:autogluon/chronos-2,0.5631584519607666,0.5293779373990288,0.9912109375,1024,256,0.8,0.74,0.01,0.0
phimid_shnone_gpno_s03_c512h256,chronos-2:autogluon/chronos-2,0.6857284841531659,0.7179028357639105,0.84765625,1024,256,1.2,1.09,0.04,0.0
phimid_shnone_gpno_s03_c512h64,chronos-2:autogluon/chronos-2,0.5730737036686063,0.5730654489013192,0.974609375,1024,256,0.9,0.81,0.01,0.0
phimid_shnone_gpno_s04_c512h1024,chronos-2:autogluon/chronos-2,0.8122145231642697,0.8520742167621462,0.7197265625,1024,256,2.5,2.34,0.15,0.0
phimid_shnone_gpno_s04_c512h16,chronos-2:autogluon/chronos-2,0.5598022899049123,0.5365216720562389,0.9951171875,1024,256,0.8,0.76,0.01,0.0
phimid_shnone_gpno_s04_c512h256,chronos-2:autogluon/chronos-2,0.6991746567514298,0.7321730219494176,0.83203125,1024,256,1.2,1.14,0.04,0.0
phimid_shnone_gpno_s04_c512h64,chronos-2:autogluon/chronos-2,0.5760097626408549,0.5782540692643992,0.9755859375,1024,256,0.9,0.84,0.01,0.0
phimid_shnone_gpno_s05_c512h1024,chronos-2:autogluon/chronos-2,0.8226826473135864,0.8650386751220036,0.7109375,1024,256,2.6,2.43,0.15,0.0
phimid_shnone_gpno_s05_c512h16,chronos-2:autogluon/chronos-2,0.5633490669428813,0.5380837700602782,0.9970703125,1024,256,0.8,0.76,0.01,0.0
phimid_shnone_gpno_s05_c512h256,chronos-2:autogluon/chronos-2,0.6993426351960457,0.7362916271878577,0.830078125,1024,256,1.3,1.18,0.04,0.0
phimid_shnone_gpno_s05_c512h64,chronos-2:autogluon/chronos-2,0.5830882810666362,0.5825124729173481,0.970703125,1024,256,0.9,0.86,0.01,0.0
phimid_shnone_gpno_s06_c512h1024,chronos-2:autogluon/chronos-2,0.8012675036813249,0.8394699776172841,0.7353515625,1024,256,2.4,2.23,0.14,0.0
phimid_shnone_gpno_s06_c512h16,chronos-2:autogluon/chronos-2,0.5674788050060944,0.5319685896048707,0.9921875,1024,256,2.2,2.18,0.01,0.0
phimid_shnone_gpno_s06_c512h256,chronos-2:autogluon/chronos-2,0.6884773955445308,0.7215649044152379,0.841796875,1024,256,1.2,1.11,0.04,0.0
phimid_shnone_gpno_s06_c512h64,chronos-2:autogluon/chronos-2,0.5776009416546629,0.5737949269755591,0.9765625,1024,256,0.9,0.83,0.01,0.0
phimid_shnone_gpno_s07_c512h1024,chronos-2:autogluon/chronos-2,0.8028729185036416,0.834407847265007,0.7353515625,1024,256,2.4,2.24,0.14,0.0
phimid_shnone_gpno_s07_c512h16,chronos-2:autogluon/chronos-2,0.5647825274651499,0.5251421867438645,0.99609375,1024,256,0.8,0.73,0.01,0.0
phimid_shnone_gpno_s07_c512h256,chronos-2:autogluon/chronos-2,0.6824847730004364,0.7071004334961228,0.84765625,1024,256,1.4,1.27,0.04,0.0
phimid_shnone_gpno_s07_c512h64,chronos-2:autogluon/chronos-2,0.5712372858237098,0.5623108292058913,0.982421875,1024,256,0.9,0.8,0.01,0.0
